Product Name,Product Url,Prices,Rating,Number of Review
LAVA A1 2021,https://www.flipkart.com/lava-a1-2021/p/itm5db457e81ae9f?pid=MOBG6GZSTTKUYCZ2&lid=LSTMOBG6GZSTTKUYCZ2PNWF8M&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_379&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=c5f2aa8d-ea47-4c29-b78a-ddaa8706c265.MOBG6GZSTTKUYCZ2.SEARCH&ppt=None&ppn=None&ssid=1x7g2q69hs0000001690221420379&qH=532c28d5412dd75b,"₹1,149",4.1,407
"MOTOROLA Edge 30 (Meteor Grey, 128 GB)",https://www.flipkart.com/motorola-edge-30-meteor-grey-128-gb/p/itmb93fab2af209f?pid=MOBGAKFYPFFYGUTP&lid=LSTMOBGAKFYPFFYGUTPQXPLKW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_380&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=c5f2aa8d-ea47-4c29-b78a-ddaa8706c265.MOBGAKFYPFFYGUTP.SEARCH&ppt=None&ppn=None&ssid=1x7g2q69hs0000001690221420379&qH=532c28d5412dd75b,"₹24,999",4.1,868
KARBONN K9,https://www.flipkart.com/karbonn-k9/p/itmeuyd93zvjmfg6?pid=MOBE8YFG5XGWFHNF&lid=LSTMOBE8YFG5XGWFHNFHSTILT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_381&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=c5f2aa8d-ea47-4c29-b78a-ddaa8706c265.MOBE8YFG5XGWFHNF.SEARCH&ppt=None&ppn=None&ssid=1x7g2q69hs0000001690221420379&qH=532c28d5412dd75b,"₹1,297",4.1,662
LAVA A1 2021,https://www.flipkart.com/lava-a1-2021/p/itm5db457e81ae9f?pid=MOBG6GZSY59VG4HZ&lid=LSTMOBG6GZSY59VG4HZBJ4QD1&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_382&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=c5f2aa8d-ea47-4c29-b78a-ddaa8706c265.MOBG6GZSY59VG4HZ.SEARCH&ppt=None&ppn=None&ssid=1x7g2q69hs0000001690221420379&qH=532c28d5412dd75b,"₹1,149",4.1,211
SAMSUNG Guru Music 2,https://www.flipkart.com/samsung-guru-music-2/p/itmdde40382e86b8?pid=MOBGA6GQDBHUERUZ&lid=LSTMOBGA6GQDBHUERUZNTMV01&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_383&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=c5f2aa8d-ea47-4c29-b78a-ddaa8706c265.MOBGA6GQDBHUERUZ.SEARCH&ppt=None&ppn=None&ssid=1x7g2q69hs0000001690221420379&qH=532c28d5412dd75b,"₹2,890",4.3,"18,950"
"MOTOROLA Edge 40 (Nebula Green, 256 GB)",https://www.flipkart.com/motorola-edge-40-nebula-green-256-gb/p/itmaa0bf9c327a2b?pid=MOBGKHNBTVZZU8PH&lid=LSTMOBGKHNBTVZZU8PHORDDSI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_16_384&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=c5f2aa8d-ea47-4c29-b78a-ddaa8706c265.MOBGKHNBTVZZU8PH.SEARCH&ppt=None&ppn=None&ssid=1x7g2q69hs0000001690221420379&qH=532c28d5412dd75b,"₹29,999",4.2,"1,755"
Cellecor X3,https://www.flipkart.com/cellecor-x3/p/itmf5788783aa397?pid=MOBGZYHMPVDZ95ZD&lid=LSTMOBGZYHMPVDZ95ZDKNFOHR&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_385&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGZYHMPVDZ95ZD.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,101",3.5,36
Micromax X818,https://www.flipkart.com/micromax-x818/p/itmf4ecd9e0919ca?pid=MOBG6XZBBGUEFGH5&lid=LSTMOBG6XZBBGUEFGH5KQ5C8J&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_386&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBG6XZBBGUEFGH5.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,482",3.9,286
"OPPO Reno10 5G (Silvery Grey, 256 GB)",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itmdedc9618cea51?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_387&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=en_ANYuGANbk-KGkXx4KB_Q2l8kGw2n5zhheIv0GOywKWF2qXk2Qvg7zzVg7FEJo-jIEedVYWBEuWhz4uq4gaIipw%3D%3D&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹32,999",Not Available,0
itel MagicX 4G,https://www.flipkart.com/itel-magicx-4g/p/itmf802e7172bb2c?pid=MOBGHBGS6X8VAE9Z&lid=LSTMOBGHBGS6X8VAE9ZYAU8SK&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_388&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGHBGS6X8VAE9Z.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹2,244",4,51
Cellecor X3,https://www.flipkart.com/cellecor-x3/p/itmf5788783aa397?pid=MOBGZYHJ29HCTZYA&lid=LSTMOBGZYHJ29HCTZYAHK5UXD&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_389&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGZYHJ29HCTZYA.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,₹978,3.5,36
Kechaoda K115,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBGN26HBEU5QHSH&lid=LSTMOBGN26HBEU5QHSH5OBHQ9&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_390&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGN26HBEU5QHSH.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,139",4.1,"2,336"
"MOTOROLA g72 (Meteorite Grey, 128 GB)",https://www.flipkart.com/motorola-g72-meteorite-grey-128-gb/p/itmfdcdb92509900?pid=MOBGEA3C9GGKUFY6&lid=LSTMOBGEA3C9GGKUFY6EBEPWK&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_391&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGEA3C9GGKUFY6.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹15,999",4.1,"2,274"
Kechaoda K66 The Music House 4,https://www.flipkart.com/kechaoda-k66-music-house-4/p/itmcf4eb19d6ceeb?pid=MOBGYH85VYKEC5HN&lid=LSTMOBGYH85VYKEC5HNV4SNA8&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_392&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGYH85VYKEC5HN.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,220",3.9,"1,317"
"POCO X5 Pro 5G (Astral Black, 128 GB)",https://www.flipkart.com/poco-x5-pro-5g-astral-black-128-gb/p/itm1f27d5ae38ed2?pid=MOBGMDKQX7HV4MAH&lid=LSTMOBGMDKQX7HV4MAHUQQHG4&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_393&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGMDKQX7HV4MAH.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹22,999",4.3,"1,090"
Kechaoda K10,https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5TAYFFBFYFFH&lid=LSTMOBF5TAYFFBFYFFHPGSDJJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_394&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBF5TAYFFBFYFFH.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,090",3.9,937
"realme 10 Pro+ 5G (Dark Matter, 128 GB)",https://www.flipkart.com/realme-10-pro-5g-dark-matter-128-gb/p/itmd32a2fec1fb60?pid=MOBGK8WZNAZWKQGX&lid=LSTMOBGK8WZNAZWKQGXOWFNQN&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_395&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGK8WZNAZWKQGX.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹23,999",Not Available,0
"realme 10 Pro+ 5G (Nebula Blue, 128 GB)",https://www.flipkart.com/realme-10-pro-5g-nebula-blue-128-gb/p/itmd32a2fec1fb60?pid=MOBGK8WZDFASKVUN&lid=LSTMOBGK8WZDFASKVUNV3SCTE&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_396&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGK8WZDFASKVUN.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹22,999",4.4,"2,390"
I Kall K3310,https://www.flipkart.com/i-kall-k3310/p/itmevt8krrtzu2yx?pid=MOBG5UFKC3WHGVHG&lid=LSTMOBG5UFKC3WHGVHGQAKCNP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_397&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBG5UFKC3WHGVHG.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,₹744,3.6,"7,338"
"realme 10 Pro+ 5G (Hyperspace, 128 GB)",https://www.flipkart.com/realme-10-pro-5g-hyperspace-128-gb/p/itmd32a2fec1fb60?pid=MOBGK8WZQJXDBDFF&lid=LSTMOBGK8WZQJXDBDFFRPKQRO&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_398&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGK8WZQJXDBDFF.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹22,999",4.4,"2,390"
Kechaoda 888,https://www.flipkart.com/kechaoda-888/p/itmc1c4e6f3d00af?pid=MOBG78XSJPHYNCBC&lid=LSTMOBG78XSJPHYNCBCW7HI8Q&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_399&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBG78XSJPHYNCBC.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,899",4.1,20
Kechaoda K115,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBF8BHJPFMJZJSH&lid=LSTMOBF8BHJPFMJZJSHALULJP&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_400&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBF8BHJPFMJZJSH.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,130",4.1,"2,336"
Kechaoda K115,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFZJS9RXJDGNFK&lid=LSTMOBFZJS9RXJDGNFKVTG9G4&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_401&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBFZJS9RXJDGNFK.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,120",4.1,"2,336"
Kechaoda A26,https://www.flipkart.com/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFM53SCXM6QEBN&lid=LSTMOBFM53SCXM6QEBNJJZVRG&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_402&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBFM53SCXM6QEBN.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,049",4.1,"1,130"
Micromax X809,https://www.flipkart.com/micromax-x809/p/itm6455ca7d69476?pid=MOBFJY6WQZVU3UYD&lid=LSTMOBFJY6WQZVU3UYDJI6F3L&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_403&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBFJY6WQZVU3UYD.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,315",3.7,483
Kechaoda K55 Pro,https://www.flipkart.com/kechaoda-k55-pro/p/itm15c4cff59145e?pid=MOBGE3XWN57PQGHD&lid=LSTMOBGE3XWN57PQGHDZO2WX7&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_404&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGE3XWN57PQGHD.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,170",3.8,79
"Infinix Hot 12 (Polar Black, 64 GB)",https://www.flipkart.com/infinix-hot-12-polar-black-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZTUWT8PAS&lid=LSTMOBGHY3ZTUWT8PASHB6DYH&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_405&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGHY3ZTUWT8PAS.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹8,999",4.2,"1,940"
"Infinix Hot 12 (Exploratory Blue, 64 GB)",https://www.flipkart.com/infinix-hot-12-exploratory-blue-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZZNPU26HB&lid=LSTMOBGHY3ZZNPU26HBXFOZSZ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_406&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGHY3ZZNPU26HB.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹8,999",4.2,"1,940"
LAVA A7 Star,https://www.flipkart.com/lava-a7-star/p/itm66f1e6f431649?pid=MOBGBKPPBZQCCQC3&lid=LSTMOBGBKPPBZQCCQC3UBFCHI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_407&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGBKPPBZQCCQC3.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹1,499",4,23
"POCO F5 5G (Snowstorm White, 256 GB)",https://www.flipkart.com/poco-f5-5g-snowstorm-white-256-gb/p/itmd1beb6e781042?pid=MOBGP2G5BFATCJXH&lid=LSTMOBGP2G5BFATCJXHYWDCSJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_17_408&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=8397a2a8-b206-49a0-b545-8d2518d981f4.MOBGP2G5BFATCJXH.SEARCH&ppt=None&ppn=None&ssid=dwihq2rxyo0000001690221423091&qH=532c28d5412dd75b,"₹29,999",4.2,696
"Infinix Hot 12 (7° Purple, 64 GB)",https://www.flipkart.com/infinix-hot-12-7-purple-64-gb/p/itm2dedd3ceae379?pid=MOBGHY3ZGCPGJHQZ&lid=LSTMOBGHY3ZGCPGJHQZEDNIE6&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_409&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGHY3ZGCPGJHQZ.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹8,999",4.2,"1,940"
"Infinix Hot 20 5G (Space Blue, 128 GB)",https://www.flipkart.com/infinix-hot-20-5g-space-blue-128-gb/p/itm11fe82212c9ae?pid=MOBGHGHFJMNPZJJR&lid=LSTMOBGHGHFJMNPZJJRDMNFRT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_410&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGHGHFJMNPZJJR.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹13,499",4.1,605
"OPPO Reno10 5G (Silvery Grey, 256 GB)",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itmdedc9618cea51?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_411&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=en_VzQSys8Rvmm8-ujMxy342ZMI8MVOtCH26F8jgt4HQnpLxW_z7e4RVjGH2_KObU51EedVYWBEuWhz4uq4gaIipw%3D%3D&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹32,999",Not Available,0
"OnePlus 10R (Forest Green, 128 GB)",https://www.flipkart.com/oneplus-10r-forest-green-128-gb/p/itmeee683f469040?pid=MOBGGFT7SVDZFATY&lid=LSTMOBGGFT7SVDZFATYM2DRY8&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_412&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGGFT7SVDZFATY.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹29,960",4.3,167
"Nothing Phone (2) (White, 256 GB)",https://www.flipkart.com/nothing-phone-2-white-256-gb/p/itmc1490711c3eb9?pid=MOBGZSDKHBHNYPSH&lid=LSTMOBGZSDKHBHNYPSHLW24IH&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_413&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGZSDKHBHNYPSH.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹49,999",4.5,131
Micromax S115,https://www.flipkart.com/micromax-s115/p/itm580255744e3d5?pid=MOBGKFZQEX6D9EWT&lid=LSTMOBGKFZQEX6D9EWTDB8V8L&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_414&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGKFZQEX6D9EWT.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,₹919,3.8,29
"Nothing Phone (2) (Dark Grey, 128 GB)",https://www.flipkart.com/nothing-phone-2-dark-grey-128-gb/p/itmc1490711c3eb9?pid=MOBGZSDKDHFGSDCZ&lid=LSTMOBGZSDKDHFGSDCZ44I8QT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_415&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGZSDKDHFGSDCZ.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹44,999",4.6,7
Kechaoda A20,https://www.flipkart.com/kechaoda-a20/p/itmd84b251452a1e?pid=MOBGHKBRFMGD83VJ&lid=LSTMOBGHKBRFMGD83VJRQHEXD&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_416&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGHKBRFMGD83VJ.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,₹999,3.7,42
Kechaoda K10,https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5YYS7GFEHZJQ&lid=LSTMOBF5YYS7GFEHZJQ3RY2QW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_417&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBF5YYS7GFEHZJQ.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹1,090",3.9,937
Kechaoda K115,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFPFFZYMPFHRXH&lid=LSTMOBFPFFZYMPFHRXHR390OC&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_418&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBFPFFZYMPFHRXH.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹1,199",4.1,"2,336"
itel MagicX 4G,https://www.flipkart.com/itel-magicx-4g/p/itmf802e7172bb2c?pid=MOBGHBGSZPBDZZST&lid=LSTMOBGHBGSZPBDZZSTLXKITE&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_18_419&otracker=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_2_na_na_ps&fm=organic&iid=9b80874c-a4c3-4575-93c2-44c616d8e145.MOBGHBGSZPBDZZST.SEARCH&ppt=None&ppn=None&ssid=ji0dswjav40000001690221425800&qH=532c28d5412dd75b,"₹2,249",4,51
